erro
1.5014992225227457
1.8559123196328788
0.5562848410292154
1.8134435920628187
4.400201481621264
0.5050151265694893
0.882419698532559
3.361631066141442
1.0460043315001615
2.0381660991495067
1.0231580876434903
2.176467983562705
2.1292563214175164
1.8598299600024244
1.519918198516258
0.8309220650298621
3.454396978835648
1.7046439930191735
2.3936901532856947
1.993121284210499
4.197184564659571
2.204340248872616
2.2432208878708897
2.95394235992188
0.23477540152638038
2.922347697433944
1.9201770101190316
3.363103611794271
1.0383241853088856
2.6734951886120464
2.0443378890302255
1.5918945165445657
0.8980178447951901
0.5096034134734584
0.8605427281833617
2.1378934841535067
2.0353786428115104
0.2147595389872463
1.3303778769762138
0.08658200822325757
2.342710977024577
3.9578724825167857
3.424693569787425
3.8020444745159203
1.059600053239146
3.679472062751606
1.1476328610622522
2.9753741181095226
2.2340649232985843
3.0269689491094915
5.238621428585702
1.0722440157452846
6.260059869144005
2.471272108775657
1.8325902902196898
4.885477896006862
2.525302241065474
2.1320585783043073
0.5439339556315748
0.8915100772269668
1.1154613800873294
3.3766153467894435
2.9003093899739856
0.5970891040259767
1.9861898432503882
1.6478476607388788
0.3051155297716308
3.1311973777467736
0.04418854314110798
2.0213668105048956
2.068164192907662
0.3053518258407655
1.1093420583977274
0.3547693380202728
2.844722819731909
1.5368914614655642
2.059330207199672
1.028572441808504
2.9711935114338166
0.3504600708497758
0.8584537839498472
0.9338420887410042
0.06756125163128135
4.615128071146989
2.265157097130265
0.015571300671147092
2.3212664878210783
1.4494074830078547
2.3502545478051333
2.8973095057473186
4.9595397609379495
1.1626006038177317
0.7672258194440804
1.0146670034752159
0.37660905085512075
1.1775903254409026
2.1412041328523306
3.6084457140047634
2.0707727442682637
3.459961011079802
